Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,?T-,Long_accel-,Lat_accel-,Jerk-
8,30,27,73,28212,539,711,0,67,0,2,2,1
10,27,24,46,20941,651,942,29,29,0,2,1,1
19,8,5,56,29757,409,1494,20,150,0,0,0,0
9,16,13,71,19381,583,1749,0,76,0,0,0,0
7,21,18,51,17436,843,1997,5,168,0,0,0,0
10,9,6,63,13556,975,572,18,35,1,0,1,0
7,21,18,50,24126,662,452,7,124,0,0,0,0
11,23,20,79,6169,824,1951,13,150,1,0,1,0
12,15,12,52,13035,506,1808,8,22,0,0,0,0
29,9,6,78,26642,957,1890,20,169,0,0,0,0
11,10,7,32,15879,469,1134,25,18,0,0,1,0
20,28,25,55,14245,352,285,17,44,0,3,3,1
14,7,4,63,18264,448,88,2,52,0,0,1,0
4,16,13,57,28254,937,1512,17,43,0,1,1,0
16,9,6,36,22510,801,689,7,61,0,0,0,0
12,16,13,85,8878,318,914,22,126,0,1,2,0
8,11,8,29,22780,525,515,16,124,0,0,0,0
30,30,27,45,28708,973,1581,10,23,0,2,1,1
13,8,5,80,11626,836,591,1,43,1,0,0,0
12,15,12,52,21094,954,1351,26,95,0,0,0,0
12,23,20,40,8937,799,259,3,116,0,0,0,0
28,11,8,31,9851,894,1656,9,169,0,0,0,0
5,26,23,86,12579,713,516,15,88,0,2,2,0
14,13,10,65,26970,658,1887,20,54,0,1,2,0
29,24,21,76,7382,388,1154,14,140,0,2,2,0
7,20,17,44,29629,504,1199,22,80,0,0,0,0
7,21,18,27,26271,916,830,4,1,0,0,0,0
9,19,16,71,11886,391,123,28,120,0,0,1,0
14,17,14,62,23411,893,1583,9,2,0,1,1,0
26,11,8,57,14129,965,1222,6,61,0,0,0,0
10,27,24,84,16918,552,1041,10,36,0,2,3,1
17,12,9,82,13156,591,553,21,16,0,2,2,0
11,21,18,55,26040,542,323,9,19,0,2,1,0
13,8,5,68,28226,712,39,23,178,0,0,0,0
25,24,21,68,11714,864,405,27,178,1,0,0,0
11,26,23,30,25699,300,152,27,171,1,1,0,0
28,24,21,82,16112,512,214,2,144,0,3,3,0
9,17,14,27,28587,228,1845,13,33,0,1,0,0
30,20,17,38,24303,478,654,0,42,0,0,0,0
24,14,11,71,11030,868,1337,14,141,0,0,0,0
12,23,20,38,25088,524,1160,29,36,0,2,1,1
24,15,12,24,7228,638,1313,19,142,1,0,0,0
25,8,5,52,29573,348,917,17,55,0,1,1,0
24,9,6,80,28978,621,901,23,126,0,0,1,0
8,10,7,57,15993,496,1919,16,79,0,0,0,0
24,24,21,29,21914,728,1397,9,68,0,0,0,0
17,23,20,82,25395,229,1003,29,177,1,1,2,1
30,29,26,33,17965,408,1246,9,119,0,0,0,0
18,24,21,74,28739,707,1637,16,166,0,0,1,0
20,27,24,68,22961,261,262,5,174,0,3,2,2
14,15,12,54,25612,792,979,14,54,0,0,1,0
13,14,11,82,9827,645,1788,27,4,0,2,3,1
9,19,16,56,14671,647,1672,20,147,0,0,0,0
17,25,22,66,19051,726,1129,10,13,0,2,3,0
13,29,26,34,26675,514,1615,5,28,0,2,0,0
27,25,22,22,24048,978,472,12,118,0,0,0,0
14,14,11,70,17745,383,674,5,103,0,0,2,0
25,12,9,62,18665,807,1006,11,152,0,0,0,0
11,17,14,29,6412,510,1824,1,135,0,0,0,0
29,15,12,59,10981,836,1003,5,161,0,0,0,0
27,30,27,77,25849,323,1052,0,98,0,3,3,2
23,6,3,35,10355,899,1485,5,140,1,0,0,0
22,29,26,64,7126,891,72,22,92,0,2,1,0
14,28,25,44,18073,934,125,17,39,0,2,1,1
10,12,9,49,6359,575,1847,9,128,1,0,0,0
30,21,18,41,27407,809,984,30,59,0,2,1,0
17,28,25,72,29266,797,98,8,111,0,2,2,0
25,22,19,76,17121,761,151,25,141,0,0,0,0
12,13,10,81,24201,653,1333,6,92,0,0,1,0
13,26,23,26,27650,350,1249,17,57,0,2,0,0
19,9,6,75,18424,879,1931,2,29,0,0,1,0
18,17,14,68,11190,710,1481,10,104,0,0,0,0
3,12,9,58,23213,531,1837,2,63,0,0,0,0
11,11,8,25,16796,620,527,17,43,0,0,0,0
27,19,16,35,11333,404,1464,0,47,0,0,0,0
13,17,14,67,6482,936,1075,20,166,1,0,0,0
27,11,8,47,17166,236,892,12,168,0,0,1,0
4,10,7,30,25583,974,1263,17,26,0,0,0,0
26,6,3,85,9732,506,830,16,149,0,0,1,1
28,28,25,78,15818,418,132,10,59,0,3,3,1
6,28,25,56,8969,717,522,26,117,0,0,0,0
25,27,24,80,7516,205,1567,19,44,0,3,3,3
24,16,13,23,6172,244,1346,6,1,0,0,0,0
8,11,8,53,8059,571,126,8,89,0,0,0,0
23,24,21,29,15568,819,623,6,173,0,0,0,0
22,27,24,47,29278,808,1745,17,133,0,0,0,0
24,11,8,35,12450,240,1912,4,110,0,0,1,0
30,15,12,77,27852,660,260,5,143,0,1,1,0
20,27,24,32,18301,957,1842,7,14,0,1,0,0
15,8,5,82,13497,289,1502,22,158,0,0,2,0
26,20,17,25,24965,877,1582,30,20,0,2,1,1
21,13,10,68,21589,295,1954,1,164,0,2,2,0
7,16,13,39,22461,558,723,24,35,0,1,1,0
19,6,3,62,20789,783,343,26,113,0,0,0,0
4,10,7,44,29178,532,1499,8,118,0,0,0,0
13,12,9,86,10673,275,1883,12,62,0,2,3,1
7,15,12,42,12315,920,60,16,132,0,0,0,0
22,15,12,67,17631,770,1994,20,141,0,0,0,0
29,30,27,83,15905,814,1279,21,38,0,3,3,2
28,13,10,33,12168,354,787,8,45,0,1,1,0
26,27,24,35,8592,682,1838,19,171,1,0,0,0
14,20,17,48,6398,351,1769,0,78,0,1,1,0
12,20,17,70,14972,797,756,7,89,0,1,1,0
23,11,8,82,11610,798,629,4,142,0,0,1,0
25,22,19,46,24792,306,243,27,169,1,0,0,0
12,10,7,65,8705,764,1025,8,25,1,0,0,0
3,16,13,36,19324,326,672,16,109,0,0,0,0
7,16,13,40,18201,680,544,2,143,0,0,0,0
11,22,19,51,16236,852,1243,22,142,1,0,0,0
12,7,4,56,27266,671,1665,13,175,0,0,0,0
5,21,18,55,22427,967,354,1,151,0,0,0,0
30,16,13,57,10982,931,581,27,93,0,0,0,0
27,24,21,85,14771,857,713,11,126,0,2,3,0
8,30,27,86,21993,983,426,19,143,0,2,1,0
13,17,14,79,25116,283,1090,8,25,0,2,3,1
10,20,17,41,19413,218,1425,10,34,0,2,2,1
28,29,26,72,15127,591,1655,21,108,0,3,2,0
12,7,4,58,11209,891,1635,10,49,1,0,0,0
20,17,14,83,6204,524,569,10,92,0,3,3,0
29,17,14,50,17009,956,1650,8,129,0,0,0,0
11,20,17,34,25009,312,412,26,71,0,1,0,0
18,6,3,43,27140,728,1459,10,34,0,0,0,0
9,25,22,48,18551,759,1676,17,8,0,2,1,1
16,15,12,72,23099,248,53,16,130,0,1,2,1
23,12,9,37,21889,602,1554,24,122,1,0,0,0
15,24,21,38,21481,245,42,12,87,0,1,1,1
19,19,16,30,29892,222,494,1,88,0,1,1,0
4,11,8,82,28342,539,28,4,142,0,0,0,0
18,8,5,70,12391,580,1560,0,116,0,0,1,0
18,14,11,82,10988,604,1328,10,14,0,2,3,0
14,22,19,71,18031,957,843,17,125,0,0,0,0
21,15,12,78,10695,345,1999,9,36,0,3,3,0
27,27,24,80,14722,943,1275,16,97,0,2,3,0
3,9,6,29,22352,900,637,14,58,1,0,0,0
30,21,18,31,12225,785,317,7,123,0,0,0,0
30,18,15,57,25699,325,1526,26,112,0,1,2,0
22,8,5,66,11898,638,603,9,28,0,1,1,0
28,22,19,81,25611,233,822,20,117,0,2,2,3
3,25,22,51,25964,269,1954,29,165,1,0,0,0
12,9,6,58,26065,947,208,18,44,0,0,0,0
16,18,15,82,25757,671,1669,30,77,0,2,3,0
8,12,9,54,11525,839,415,28,13,0,1,1,0
24,15,12,80,14963,359,418,27,138,0,0,2,0
4,18,15,69,17042,908,1013,18,75,0,1,1,0
17,9,6,54,28573,623,453,25,124,0,0,0,0
10,16,13,54,15281,378,335,17,152,0,0,0,0
18,25,22,50,19733,336,209,16,143,0,0,1,0
5,18,15,30,27592,206,1832,20,66,0,1,1,1
7,30,27,51,14105,846,1359,16,87,0,2,1,0
21,23,20,64,19130,235,1598,11,105,0,3,2,2
28,7,4,56,11249,493,660,27,122,0,0,0,0
7,26,23,76,29414,287,1460,24,80,0,2,3,2
20,9,6,84,24374,510,968,16,37,0,1,2,0
25,22,19,37,25732,271,1855,22,7,0,3,3,2
10,8,5,23,27077,763,1645,22,53,0,0,0,0
3,29,26,71,16843,772,30,10,12,0,2,2,1
5,22,19,29,7965,652,1624,12,29,1,1,0,0
9,29,26,49,15574,415,1303,16,173,0,0,1,0
28,6,3,29,13461,341,1702,22,171,1,0,0,0
27,28,25,78,28169,463,1639,11,97,0,3,3,1
28,28,25,24,22882,389,121,26,81,0,0,0,0
19,21,18,75,15263,677,1176,21,8,0,3,3,1
14,20,17,33,13018,874,1284,7,83,0,0,0,0
23,29,26,23,17827,663,766,15,52,0,1,0,0
25,29,26,53,10751,371,248,17,99,0,2,2,1
24,28,25,71,21876,938,37,5,142,0,2,3,0
11,29,26,71,8384,376,754,21,52,0,2,3,1
6,13,10,73,22163,386,896,11,124,0,0,1,0
17,27,24,57,15919,943,22,12,22,0,2,1,1
16,18,15,72,22995,267,783,22,52,0,3,3,2
27,18,15,73,24725,529,747,3,168,0,1,2,0
12,8,5,70,9496,808,569,18,91,1,0,0,0
22,12,9,36,7649,281,312,28,119,1,0,0,0
7,29,26,43,22073,715,377,11,6,0,2,1,0
17,30,27,58,12356,714,1925,25,32,0,2,3,1
17,15,12,24,18139,636,314,25,31,0,1,1,0
23,10,7,28,14364,695,95,15,86,0,0,0,0
13,24,21,33,11635,420,414,15,58,0,2,0,0
4,18,15,44,16563,829,795,13,131,0,0,0,0
19,12,9,49,12586,823,741,15,155,0,0,0,0
7,21,18,83,23063,263,179,13,180,0,1,2,1
11,10,7,76,10426,977,1636,0,111,1,0,0,0
28,23,20,81,12580,509,292,10,55,0,3,3,0
4,12,9,67,24372,496,1863,3,133,0,0,0,0
13,29,26,64,6959,832,184,27,116,0,0,0,0
7,13,10,84,14388,830,1103,18,32,0,1,1,0
10,16,13,85,26278,588,108,20,68,0,2,3,0
13,7,4,74,23832,638,35,26,180,1,0,0,0
26,20,17,76,19181,416,400,14,16,0,3,3,1
21,14,11,36,7203,285,1904,29,87,0,0,0,0
21,19,16,36,13051,969,1168,18,77,0,0,0,0
20,7,4,77,6754,979,799,8,4,1,0,1,0
10,6,3,68,13140,241,1459,27,101,0,0,1,0
19,14,11,26,11152,557,973,25,44,0,0,1,0
30,29,26,33,23258,824,963,6,174,0,0,0,0
24,18,15,85,11843,783,1005,16,170,0,0,1,0
15,18,15,53,14118,261,882,4,88,0,1,2,1
10,13,10,73,25780,959,1589,0,68,0,0,0,0
5,11,8,61,9720,854,951,16,132,1,0,0,0
26,16,13,51,13645,914,854,4,100,0,0,0,0
17,19,16,24,10419,821,1971,26,11,0,1,1,0
14,13,10,57,9937,504,706,18,48,0,0,2,0
19,23,20,25,21339,364,898,6,126,0,0,0,0
28,26,23,77,7676,945,1761,12,139,0,1,2,0
26,12,9,39,12941,783,1862,2,90,0,0,0,0
13,9,6,44,20190,549,899,10,23,0,0,0,0
11,7,4,41,18361,472,701,7,85,0,0,0,0
10,30,27,49,13943,913,1990,17,41,0,2,1,1
27,8,5,25,10911,428,442,1,175,0,0,0,0
6,12,9,59,6418,971,970,22,177,1,0,0,0
3,7,4,40,10965,776,1534,9,145,1,0,0,0
22,10,7,85,6104,859,366,0,174,1,0,1,0
12,8,5,82,8711,332,402,20,115,0,0,2,0
15,21,18,85,13975,866,1710,20,28,0,2,3,1
24,30,27,43,22847,992,83,6,49,0,1,1,0
14,13,10,82,21620,578,1331,22,87,0,0,3,0
16,8,5,74,10919,295,853,22,133,0,0,1,0
3,30,27,33,12166,671,1990,8,169,1,0,0,0
18,8,5,67,25115,745,1581,24,145,0,0,0,0
8,14,11,83,23257,906,443,17,41,0,1,1,0
22,14,11,69,9574,398,991,11,111,0,0,2,0
17,30,27,84,26892,403,1524,10,31,0,3,3,2
10,21,18,34,23650,570,701,29,145,1,0,0,0
4,28,25,71,18348,264,805,16,57,0,2,2,2
9,21,18,27,14569,885,1913,26,7,0,1,1,1
26,26,23,66,22728,267,888,29,141,1,1,2,0
13,25,22,26,15858,291,1578,15,147,1,0,0,0
18,6,3,56,28408,555,80,3,75,0,0,0,0
16,17,14,78,6647,469,970,13,178,0,0,2,0
13,25,22,42,23860,657,1126,12,43,0,2,1,0
23,15,12,82,20799,298,1642,11,162,0,2,2,0
11,6,3,74,14969,506,1293,5,170,0,0,0,0
8,22,19,54,10429,779,515,23,29,0,2,1,1
9,16,13,43,23456,279,1524,22,85,0,1,1,0
28,9,6,54,17433,338,178,19,3,0,1,2,1
17,18,15,59,25401,752,436,26,136,0,0,0,0
3,20,17,67,22765,877,1989,19,31,0,2,1,1
3,26,23,67,16004,546,1886,19,163,0,0,1,0
9,22,19,29,14840,370,1279,24,166,1,0,0,0
11,15,12,80,24056,819,1395,4,64,0,1,1,0
15,8,5,46,24529,662,541,25,12,0,0,1,0
19,15,12,84,29712,760,30,29,96,0,0,1,0
10,18,15,25,9760,472,371,26,48,0,1,1,0
15,9,6,61,25656,827,663,20,150,0,0,0,0
7,25,22,38,6070,238,1531,7,12,0,2,2,1
30,23,20,65,13686,648,786,5,85,0,3,3,0
29,21,18,39,17196,524,1642,17,21,0,3,2,0
15,28,25,63,23886,524,795,30,112,0,1,1,0
28,30,27,65,21771,346,1063,17,136,0,1,2,1
27,28,25,34,22048,804,692,2,6,0,0,0,0
29,11,8,34,22123,396,1046,18,13,0,1,1,0
20,20,17,22,24737,985,1266,17,66,0,0,0,0
7,19,16,84,16836,964,1655,27,16,0,2,1,1
16,18,15,62,23378,808,1264,30,0,0,2,2,1
10,12,9,44,10236,487,911,27,80,0,0,0,0
11,17,14,73,25161,215,898,0,72,0,2,3,2
26,10,7,52,19370,902,413,26,49,0,1,2,0
23,23,20,64,15780,405,1665,1,94,0,3,3,0
13,25,22,78,14344,200,202,15,144,0,1,2,2
10,19,16,28,24325,653,732,17,152,1,0,0,0
28,11,8,25,9268,852,710,22,90,0,0,0,0
8,22,19,42,19193,750,969,9,83,0,0,0,0
26,25,22,28,14926,953,1301,11,163,1,0,0,0
14,8,5,84,13117,476,1154,13,49,0,0,2,0
10,8,5,37,19533,902,420,6,130,0,0,0,0
9,24,21,25,16138,903,1646,17,33,0,1,1,0
15,25,22,70,18553,931,1828,8,36,0,2,2,0
23,11,8,73,21892,225,19,11,78,0,2,2,2
12,28,25,34,16219,852,458,20,169,1,0,0,0
7,6,3,25,24232,599,316,22,48,0,0,0,0
15,21,18,30,18677,288,385,28,62,0,2,1,0
5,22,19,85,18099,591,1625,16,27,0,2,2,1
19,13,10,33,24616,576,1931,5,55,0,0,0,0
22,9,6,23,7601,572,1600,6,15,0,0,0,0
18,14,11,59,21641,548,230,12,110,0,0,0,0
9,28,25,39,20898,415,1563,23,104,0,0,0,0
11,24,21,23,7293,632,320,1,152,0,0,0,0
12,25,22,48,25699,773,1161,8,131,0,0,0,0
22,21,18,29,16502,296,297,20,18,0,3,2,0
9,18,15,74,12145,360,1988,22,4,0,2,3,1
27,19,16,52,23118,848,1618,25,70,0,1,2,0
10,24,21,58,11519,885,746,26,20,0,2,1,1
6,28,25,81,11792,645,671,15,159,0,1,1,0
29,7,4,65,14279,688,1098,16,32,0,1,1,0
30,22,19,81,19777,279,48,8,167,0,3,2,3
20,7,4,47,13719,209,1245,24,65,0,1,2,0
10,22,19,78,19273,221,1042,2,93,0,2,3,2
24,22,19,39,25642,671,1173,5,169,0,0,0,0
21,27,24,40,15888,246,622,0,78,0,1,2,1
4,30,27,52,9770,612,868,9,169,1,0,0,0
25,9,6,63,24696,301,1540,6,77,0,1,2,0
3,29,26,69,19676,295,483,28,1,0,2,2,2
7,28,25,22,15970,704,1447,23,155,1,0,0,0
22,20,17,24,18795,762,597,8,40,0,0,0,0
23,14,11,69,24878,937,584,30,109,0,0,0,0
23,9,6,79,27569,416,67,29,5,0,2,2,1
17,28,25,41,13982,929,1344,16,142,0,0,0,0
18,14,11,62,11038,633,311,27,32,0,2,2,0
29,7,4,39,19498,437,248,10,110,0,0,0,0
30,8,5,64,16046,982,1945,13,97,0,0,1,0
20,10,7,62,26835,318,1376,3,166,0,0,2,0
21,21,18,24,28606,934,1884,18,164,1,0,0,0
10,12,9,81,16330,437,1884,7,136,0,0,2,0
7,18,15,78,25676,793,1683,27,47,0,2,2,1
14,24,21,58,23495,870,323,15,32,0,2,1,1
13,26,23,78,9409,683,1027,10,12,0,2,3,1
15,12,9,82,12632,393,668,9,39,0,1,3,0
13,6,3,30,11003,274,72,18,64,0,0,0,0
22,11,8,82,22162,285,1563,20,31,0,3,3,1
15,22,19,65,10666,204,990,1,112,0,2,3,2
15,30,27,74,13518,797,543,1,140,0,2,2,0
26,29,26,86,6359,409,433,11,126,0,3,3,2
7,19,16,32,26827,466,948,27,154,1,0,0,0
16,16,13,39,28535,403,511,12,104,0,0,0,0
18,19,16,80,12405,322,1425,1,137,0,3,3,1
13,11,8,27,11130,367,1335,29,153,1,0,0,0
12,13,10,25,21900,666,527,10,134,0,0,0,0
11,11,8,73,15234,283,668,27,81,0,1,2,0
10,30,27,34,13046,658,54,24,92,0,0,0,0
15,26,23,22,25532,402,1802,27,69,0,2,0,0
18,10,7,45,14569,264,1101,15,63,0,0,1,0
3,9,6,67,21997,882,1914,0,104,1,0,0,0
28,7,4,60,29540,474,1115,0,152,0,1,1,0
25,14,11,74,18131,961,849,30,26,0,2,2,1
14,29,26,73,15638,642,1314,14,90,0,2,3,0
24,24,21,62,10391,948,2,22,74,0,2,2,0
27,27,24,53,29598,406,1991,29,58,0,3,3,1
27,15,12,26,17343,314,319,8,110,0,0,0,0
8,16,13,72,23835,671,1583,18,92,0,0,0,0
14,17,14,25,18642,460,1144,11,116,0,0,0,0
9,18,15,46,8661,438,1293,29,28,0,2,1,0
12,18,15,39,20572,690,325,6,32,0,0,0,0
20,9,6,73,29703,783,822,25,163,0,0,0,0
12,30,27,37,26706,603,991,17,110,0,0,0,0
27,18,15,79,13342,291,824,1,11,0,3,3,2
6,16,13,33,20065,869,1223,24,31,0,1,1,0
13,21,18,28,23016,628,1979,18,78,0,0,0,0
13,12,9,78,23661,320,1502,1,38,0,1,2,0
13,17,14,69,20489,619,1839,30,167,1,0,0,0
14,23,20,26,27909,365,1918,19,61,0,2,0,0
21,9,6,34,7755,951,419,19,105,1,0,0,0
18,9,6,50,26919,470,1066,29,44,0,1,2,0
11,6,3,65,6715,401,391,6,62,1,0,1,0
12,28,25,36,17263,543,281,9,170,0,0,0,0
21,15,12,45,27041,757,1749,3,44,0,0,0,0
12,9,6,73,15643,962,1839,12,65,0,0,0,0
14,21,18,65,28033,712,906,2,84,0,1,1,0
15,21,18,81,28609,478,716,27,117,0,1,2,0
4,7,4,52,20985,224,830,13,83,0,0,0,0
16,21,18,73,29866,906,260,20,67,0,2,2,0
17,23,20,72,6537,983,807,23,29,0,2,2,1
18,28,25,24,7217,462,448,21,0,0,2,1,1
24,19,16,54,7051,598,1203,22,15,0,3,2,1
19,28,25,39,25332,595,1259,8,179,0,0,0,0
12,9,6,74,28956,299,582,13,45,0,0,3,0
25,11,8,58,15766,934,960,30,125,0,0,0,0
10,14,11,44,20885,723,791,26,36,0,1,1,0
16,15,12,60,19281,507,1814,14,141,0,0,0,0
17,11,8,30,9464,559,938,13,25,0,0,0,0
8,28,25,28,17274,897,1544,21,30,0,2,1,1
17,6,3,62,26573,207,321,15,21,0,1,2,0
10,26,23,23,8350,398,601,25,171,1,1,0,0
27,7,4,43,18847,335,93,19,147,1,0,0,0
22,28,25,53,28968,308,1797,10,31,0,3,3,2
21,26,23,56,17845,465,1011,12,36,0,3,3,0
25,22,19,34,10623,724,1632,3,154,0,0,0,0
20,12,9,37,21707,348,1300,25,117,0,0,0,0
15,21,18,63,14782,437,496,15,163,0,0,1,0
11,23,20,51,24028,945,1019,20,145,0,0,0,0
8,6,3,56,11158,557,1148,18,112,1,0,0,0
6,11,8,82,28391,873,1556,25,173,0,0,0,0
6,11,8,30,19036,715,758,16,96,0,0,0,0
11,11,8,65,17601,749,534,22,103,0,0,0,0
29,7,4,64,23244,355,617,7,44,0,1,1,0
26,18,15,50,21141,567,1606,14,47,0,2,2,0
3,18,15,24,19602,288,1119,9,116,0,0,0,0
18,10,7,28,13301,893,369,10,158,1,0,0,0
21,14,11,36,12969,893,1286,27,34,0,1,1,0
12,24,21,57,16505,889,1145,12,113,0,0,0,0
8,26,23,49,12864,958,764,4,30,0,1,1,0
17,27,24,65,18509,835,1910,14,147,0,0,0,0
25,10,7,84,27862,635,274,29,114,0,0,1,0
11,12,9,31,6721,655,252,27,120,1,0,0,0
22,7,4,78,18757,726,860,24,45,0,1,2,0
11,23,20,82,24559,1000,974,7,66,0,2,2,0
14,8,5,60,14130,642,840,10,154,0,0,0,0
7,26,23,57,17202,719,1106,22,135,0,0,0,0
30,6,3,32,29667,608,1077,21,104,0,0,0,0
3,26,23,23,9785,658,1441,12,159,1,0,0,0
10,19,16,71,14444,619,1137,30,66,0,2,2,0
19,26,23,86,14771,681,1213,27,164,0,0,1,0
22,24,21,85,28395,384,1181,3,37,0,3,3,2
5,19,16,30,10090,447,1258,15,88,0,0,0,0
15,12,9,79,10020,351,1869,30,107,0,0,2,0
22,16,13,75,21931,279,1433,24,10,0,3,3,2
29,25,22,51,7606,888,230,16,132,0,0,0,0
19,25,22,24,13284,816,1411,27,113,1,0,0,0
27,21,18,73,16200,229,1693,15,19,0,3,3,3
27,27,24,42,22289,919,1664,27,34,0,3,1,1
16,13,10,50,24170,678,481,24,177,1,0,0,0
30,29,26,69,18119,507,992,10,90,0,3,3,1
9,28,25,45,6660,758,125,17,116,0,0,0,0
27,14,11,74,19481,468,762,26,1,0,3,3,1
19,7,4,70,22107,737,1498,15,180,0,0,0,0
30,20,17,36,20460,861,1760,10,54,0,0,0,0
8,19,16,56,11064,746,1133,1,48,0,0,0,0
16,24,21,34,15769,604,143,20,144,1,0,0,0
8,7,4,60,10751,454,107,10,103,0,0,0,0
11,8,5,63,17770,572,1145,14,119,0,0,0,0
11,15,12,32,16910,402,1655,7,136,0,0,0,0
29,17,14,55,21212,493,707,20,28,0,3,2,0
28,14,11,33,9576,386,1596,16,44,0,1,1,0
29,10,7,42,8634,673,1649,30,63,0,1,1,0
19,29,26,27,27231,449,185,29,55,0,2,1,0
7,14,11,30,8460,344,1757,12,82,0,0,0,0
3,16,13,82,13662,379,937,25,5,0,2,2,1
13,30,27,50,24966,868,1319,23,122,0,0,0,0
15,24,21,32,9704,515,105,0,9,0,0,0,0
24,10,7,81,20290,580,1457,17,30,0,2,2,0
17,26,23,72,15412,650,712,2,45,0,2,3,0
22,19,16,34,12731,915,1677,10,32,0,0,0,0
25,8,5,52,15621,302,876,27,30,0,1,2,1
10,16,13,62,29489,202,1146,2,81,0,1,2,2
28,22,19,60,26595,331,944,7,163,0,2,2,0
9,10,7,75,25542,446,1247,8,100,0,0,0,0
19,22,19,29,10648,961,850,12,21,0,1,1,0
16,8,5,72,8982,988,1373,16,38,1,0,1,0
5,8,5,71,15667,876,1685,28,113,1,0,0,0
8,12,9,26,10249,407,149,29,8,0,1,1,0
9,26,23,71,7449,946,318,29,156,1,0,0,0
11,10,7,56,9635,770,458,10,24,1,0,0,0
30,29,26,81,18733,296,789,15,24,0,3,3,3
10,18,15,33,22205,235,1997,7,39,0,1,1,0
4,9,6,39,16893,505,624,7,119,0,0,0,0
15,6,3,73,19774,660,424,14,125,0,0,0,0
26,7,4,64,6513,753,1795,10,86,1,0,1,0
13,20,17,59,27497,537,250,21,176,1,0,0,0
29,27,24,71,14366,794,821,2,169,0,3,3,0
18,27,24,86,15240,445,882,18,7,0,3,3,2
23,21,18,42,7843,216,500,6,36,0,2,2,1
30,24,21,66,18117,304,900,11,13,0,3,3,3
8,27,24,80,16973,359,1731,21,47,0,2,3,2
3,21,18,62,10688,362,1429,4,139,0,1,1,0
30,15,12,62,10821,956,381,6,9,0,1,2,0
6,24,21,54,18324,705,749,0,133,0,1,0,0
12,19,16,48,7397,265,1315,24,126,0,0,1,0
29,28,25,61,11676,767,381,14,0,0,3,3,1
3,10,7,54,12995,395,1941,23,104,0,0,0,0
3,25,22,37,20485,428,743,27,143,1,0,0,0
9,12,9,49,16618,402,1593,21,22,0,1,1,0
19,10,7,74,12547,483,916,29,32,0,2,2,0
7,11,8,33,10681,726,1821,12,114,1,0,0,0
29,26,23,73,26514,852,1297,18,14,0,3,3,1
30,15,12,50,25109,936,1750,23,41,0,2,2,0
17,15,12,27,19557,911,1864,12,131,0,0,0,0
28,13,10,76,25546,285,349,28,37,0,3,3,2
23,28,25,32,28049,546,1581,23,123,1,0,0,0
8,29,26,35,18708,877,1800,24,173,1,0,0,0
16,16,13,60,29424,672,1633,17,58,0,1,1,0
15,13,10,23,21815,766,495,25,14,0,1,1,0
28,25,22,72,7211,318,1153,22,71,0,3,3,3
5,19,16,76,19132,918,950,19,134,0,0,0,0
25,6,3,32,8367,656,856,14,165,1,0,0,0
30,7,4,57,15308,754,691,10,110,0,0,1,0
17,24,21,59,14366,852,1844,0,78,0,1,1,0
6,10,7,25,20544,787,1570,20,18,0,0,0,0
18,18,15,31,7192,555,950,11,112,0,0,0,0
19,27,24,41,12929,707,1589,6,6,0,2,1,0
14,26,23,45,7057,273,887,16,123,0,1,1,0
16,21,18,63,27191,283,502,12,134,0,1,2,1
6,10,7,22,29424,764,436,11,116,0,0,0,0
24,16,13,34,21108,830,1196,7,64,0,0,0,0
9,24,21,74,6630,903,176,27,111,1,0,0,0
7,19,16,50,10638,305,505,26,117,0,0,1,0
20,24,21,27,19700,378,123,28,77,0,1,0,0
24,8,5,40,11653,891,1061,10,130,0,0,0,0
9,25,22,57,22208,878,1423,11,68,0,2,1,0
23,19,16,59,17620,534,547,4,35,0,1,3,0
8,22,19,50,20842,779,660,22,125,0,0,0,0
28,8,5,23,18305,410,1809,14,177,1,0,0,0
15,20,17,63,13829,955,1998,14,68,0,1,1,0
10,23,20,86,21769,632,264,25,42,0,2,3,2
19,12,9,83,24074,921,1569,10,1,0,1,2,0
5,14,11,70,28358,820,1908,29,112,0,0,0,0
7,17,14,65,21241,238,1606,24,103,0,1,1,1
21,9,6,22,20187,381,1272,4,71,0,0,0,0
4,23,20,83,6388,914,1641,4,10,1,2,2,0
10,14,11,50,13074,626,181,15,109,0,0,0,0
5,21,18,62,29589,233,540,30,154,1,0,1,0
16,15,12,46,10263,522,832,8,75,0,0,0,0
19,18,15,43,12762,857,1493,12,107,0,0,0,0
9,12,9,28,9929,789,891,10,53,0,0,0,0
30,20,17,39,27905,322,1100,14,33,0,3,3,0
17,28,25,82,12957,308,1994,9,122,0,2,3,2
28,9,6,54,19355,678,1547,4,95,0,0,1,0
21,7,4,44,8853,213,1200,30,126,1,0,0,0
16,10,7,85,14911,856,358,6,158,0,0,1,0
22,8,5,84,10146,268,1670,11,14,0,1,3,1
30,26,23,28,16196,762,1630,13,54,0,1,0,0
14,30,27,34,10961,320,1537,27,121,1,0,0,0
9,12,9,84,18144,680,86,21,148,0,0,0,0
16,24,21,41,20381,640,998,13,145,0,0,0,0
17,9,6,77,28943,923,37,22,31,0,0,2,0
9,30,27,30,22480,758,282,24,54,0,2,1,1
10,26,23,63,22469,233,240,9,157,0,1,2,2
